name,creation_date,content,like_count,quote_count,reply_count,retweet_count
ASICS America,2018-09-20,Enhanced reflectivity to intensify your night runs. Shop the #ASICSLITESHOW collection: https://t.co/nL5RQtRU4S #IMoveMe https://t.co/7uNIg6Q9Hz,21,0,0,5
ASICS America,2018-09-22,"Head in the clouds, feet on the ground. #IMoveMe 📸: Sara Taiocchi https://t.co/kV5q1VpnoK",32,0,1,5
ASICS America,2018-09-24,"When you move your way, you’re free to fly. #IMoveMe 📸: @CesrAbad https://t.co/3pekETBqeV",17,1,0,4
ASICS America,2018-09-26,"Sun’s out, guns out. #IMoveMe 📸: @xpatrunner https://t.co/lS2onYZCwZ",23,0,1,6
ASICS America,2018-09-28,"Train to defy your limits. What’s a limit, anyway? #IMoveMe 📸: Grzegorz Kozłowski https://t.co/VlAIiqiXWL",21,0,0,4
ASICS America,2018-09-30,Just because the days are getting shorter doesn’t mean your runs have to. Get moving. #IMoveMe 📸: Artur Burtsev https://t.co/vT0Mm07qHw,39,0,0,8
ASICS America,2018-10-03,Always in pursuit of that golden hour run. 📸: @AndyAstfalck  #IMoveMe https://t.co/cg9CYujFUB,16,0,0,8
ASICS America,2018-10-04,The Northern Lights have arrived. Introducing the new #SolarShowerCollection. Light up your limits now: https://t.co/iyCZA0rj72 #IMoveMe https://t.co/jTJPsTdhym,30,1,0,10
ASICS America,2018-10-05,"Inspired by the Northern Lights, designed to light up your limits. Shop the new #SolarShowerCollection: https://t.co/NdJhEYr6NH #IMoveMe https://t.co/nHq2yKGBRx",24,2,0,6
ASICS America,2018-10-06,"Stars overhead, ground underfoot, ready to move. The #SolarShowerCollection: https://t.co/LzvKV3qBns #IMoveMe https://t.co/oUN4Igdxjs",18,0,1,4
ASICS America,2018-10-16,The only expectation to surpass is your own. @blogilates cools down in the #GELCUMULUS 20 collection. #IMoveMe https://t.co/JQWd2Vd4vw,12,0,1,3
ASICS America,2018-10-17,"No matter how you move, the #GELKAYANO 25 sneaker has you covered. 📸: @Brodiesmith21 #IMoveMe https://t.co/cdFBrseVqJ",14,0,0,2
ASICS America,2018-10-20,"The World Championships in Budapest are finally here and we're rooting for some epic wins from @alliseeisgold, @AdelineGray, @kyledake444, @_LogieBear_, and @NGWIZZZ. Good luck to our #ASICSWrestling team!",9,0,0,2
ASICS America,2018-10-22,"Competitors track the points to victory, but true champions work the hardest for success. Congrats @kyledake444 on your World Championship in Budapest! #ASICSWrestling #IMoveMe https://t.co/7wzAxtRlCA",24,0,0,4
ASICS America,2018-10-23,Shoe game 💪. @KingBach in the #GELKAYANO 25 collection. #IMoveMe https://t.co/K2jZQf23Rc,19,1,1,7
ASICS America,2018-10-24,.@Brodiesmith21 making the triple boomerang look easy in the #GELKAYANO 25 sneaker. #IMoveMe https://t.co/z6hBinRgBE,20,0,1,3
ASICS America,2018-10-25,"The 4th American wrestler to be a 4x world champ. Congrats @AdelineGray on a win for the record books! #ASICSWrestling #IMoveMe 
📷: @joekania3 // @FloWrestling https://t.co/DZay2IkKgx",90,0,0,10
ASICS America,2018-10-29,"There are no sound barriers, just breakthroughs waiting to happen. Keep busting them down like @illmindPRODUCER. Hear his process: https://t.co/WcI5rTBQas #IMoveMe https://t.co/CPq1D06vzQ",49,5,2,15
ASICS America,2018-10-30,What in the world moves you? For @illmindPRODUCER it’s everyday sounds. https://t.co/9OodDxOgbm #IMoveMe https://t.co/TSNLi81aeU,18,1,0,4
ASICS America,2018-10-31,Preach 🙌 @illmindPRODUCER #IMoveMe https://t.co/SeWGgJNdCf https://t.co/mychguGoQw,15,0,0,6
ASICS America,2018-11-02,It’s not going to move itself. @minayounglee #IMoveMe https://t.co/1TAtnGsgKh,26,0,0,10
ASICS America,2018-11-03,Words to move by @minayounglee #IMoveMe https://t.co/t7aKqZSNbU,16,0,1,4
ASICS America,2018-11-05,"Back to the top! Novak has reclaimed top spot on the ATP rankings as he heads to London and the Nitto ATP Finals! 🇷🇸🎾 #ASICSTennis #IMoveMe  

📷 Rob Carr / @GettyImages https://t.co/gaPDdZA8Nm",18,0,0,7
ASICS America,2018-11-05,Focus. Dedication. Movement. @MarreseCrump #IMoveMe https://t.co/0Io1bhRYxd,20,0,0,7
ASICS America,2018-11-06,"Move with mindfulness. Martial artist, @MarreseCrump #IMoveMe https://t.co/MZSs2I1nw1",6,0,0,5
ASICS America,2018-11-08,No one can move you...but you. ASICS fitness trainer @erinkbaileyy #IMoveMe https://t.co/FRuGvZfAAr,28,2,0,7
ASICS America,2018-11-09,Our roots are the most important for us https://t.co/1WYoHxBJOs,25,0,0,6
ASICS America,2018-11-09,Stay hungry. @erinkbaileyy #IMoveMe https://t.co/0OiTwmCIeQ,10,0,0,5
ASICS America,2018-11-10,"A lightweight ride and comfort from heel to toe, with FLYTEFOAM™ Lyte and GEL® technologies. Introducing the #GT2000 7 collection now in exclusive colorways: https://t.co/dh51rASlKc. #IMoveMe https://t.co/VWodd4Ty95",19,1,0,4
ASICS America,2018-11-11,"Seamless construction with support for high-mileage stability, so you can run unrestricted. The new #GT2000 7 collection: https://t.co/JfV50r2LbW #IMoveMe https://t.co/94ck2LISQ2",16,0,1,1
ASICS America,2018-11-11,"Training may vary. Movement is constant. @Cliu00, tennis player #IMoveMe https://t.co/EhCaeLUTkv",50,0,2,8
ASICS America,2018-11-12,Advantage Claire. @Cliu00 #IMoveMe https://t.co/smn5UUxOgo,8,0,0,5
ASICS America,2018-11-12,"To your feet, it won’t feel like you’re going that extra mile. Shop exclusive colorways of the new #GT2000 7 collection now: https://t.co/JiRfOiY1Ic #IMoveMe https://t.co/Pk6ElJ9T7I",13,0,1,8
ASICS America,2018-11-13,Track and field star @goQueengo and celebrity chef @MarcForgione move to the pulse that beats inside them. What moves you? https://t.co/YdqoGjDfpd #IMoveMe https://t.co/IfWgbrx8IM,26,0,0,13
ASICS America,2018-11-15,Find the strength to be the best version of yourself. @goQueengo. https://t.co/XGcsyjXQ59 #IMoveMe https://t.co/dba3JsO4H4,20,0,1,8
ASICS America,2018-11-16,Respect the drive. 🙌 @goQueengo #IMoveMe https://t.co/RJBE12khj1 https://t.co/rGvsGBuUjr,11,0,0,4
ASICS America,2018-11-19,Your road. Your rules. @MarcForgione https://t.co/1sQ5CxGM9b #IMoveMe https://t.co/OFSQrjBp69,7,0,1,2
ASICS America,2018-11-20,Feelin’ the vibe. 🙌 @MarcForgione #IMoveMe https://t.co/bqPBVq24De https://t.co/OCgNPhQEgS,12,0,2,5
ASICS America,2018-11-28,"Their internal drive, powers @steveaoki and @ELLE__ELLE_ to create beyond boundaries. https://t.co/zfy5xP17TJ #IMoveMe https://t.co/O9Dt28EgV3",27,0,1,7
ASICS America,2018-11-30,What grounds you? @steveaoki #IMoveMe https://t.co/YcG9OIsqfa https://t.co/YeBPyE9H8R,11,0,0,4
ASICS America,2018-12-04,Move to create. Move to push forward. @ELLE__ELLE_. https://t.co/A3H5cTcHGt #IMoveMe https://t.co/CXtWoYvrr4,12,0,1,5
ASICS America,2018-12-05,It all starts with one move. @ELLE__ELLE_ #IMoveMe https://t.co/0V2ochQx0n https://t.co/c5VYcaipHe,9,0,0,3
ASICS America,2018-12-07,"Donating to a great cause and hanging with a speed skating legend? Win-win. If you're in #Minneapolis tonight, drop by our store at @mallofamerica - you may just find @bonnieblair there with @RightToPlayUSA. https://t.co/3BYOh2cahw",19,1,1,3
ASICS America,2018-12-07,The first heel-to-toe GEL® tech midsole has arrived. Step into a new dimension of comfort in the new #GELQUANTUM INFINITY collection. Shop now: https://t.co/yMau4zPukZ https://t.co/9l6HFDIvlE,30,0,0,10
ASICS America,2018-12-09,Full length GEL® tech midsole inspired by the ripple effect and built for optimum comfort. Shop the new #GELQUANTUM INFINITY collection: https://t.co/prqZG0vHXk https://t.co/upaWK28nSV,27,0,1,4
ASICS America,2018-12-10,Shift your run and embrace the distance. Check out the enhanced #GT2000 7 collection. Shop the all new colorways: https://t.co/PewL5bmwN6 https://t.co/Pt05SnG6ok,17,2,0,4
ASICS America,2018-12-11,Distance makes the stride grow stronger. Push your limits further in the #GT2000 7 collection. Shop all new colorways: https://t.co/Mv5HVZ74dS https://t.co/FEagbDYqFW,22,0,1,8
ASICS America,2018-12-12,"The enhanced silhouette of the #GT2000 7 shoe combines FLYTEFOAM™ Lyte technology with lighter materials for longer, more stable runs. Shop the collection: https://t.co/JAXqDX8QAM https://t.co/kJgO3xOtbW",22,0,1,7
ASICS America,2018-12-13,Challenge accepted. @sarahall3. #IMoveMe https://t.co/gdenxE5bI5 https://t.co/6K632u3hOB,18,0,0,10
ASICS America,2018-12-13,Strength to be reckoned with. @sarahall3 #IMoveMe https://t.co/To1SkFma0X https://t.co/jFZqtLdVCq,62,0,2,10
ASICS America,2018-12-15,"Move to power your goals, move to push your limits. @DeenaKastor #IMoveMe https://t.co/zEvhiu0YKD https://t.co/8pUH3foUbG",43,0,0,10
ASICS America,2018-12-16,The trifecta. @DeenaKastor. #IMoveMe https://t.co/S4MbP4bk6g https://t.co/zTCWUFEMuy,20,0,1,9
ASICS America,2018-12-18,"Explore with curiosity. Move with fearlessness. Photographer, Meeshuno. #IMoveMe https://t.co/RaSOmifKlN https://t.co/ROzzP7x90x",20,0,0,14
ASICS America,2018-12-19,"Adventure awaits. Photographer, Meeshuno #IMoveMe https://t.co/OjwJvOg1Ji https://t.co/jHLIYOfB2O",12,0,0,9
ASICS America,2018-12-21,"Power on the mountain. Purpose in his moves. Artist, Dylan Gebbia Richards. #IMoveMe https://t.co/FmnFD7zwG9 https://t.co/OvaZm8aX0k",24,0,0,11
ASICS America,2018-12-22,"How to flow. Artist, Dylan Gebbia Richards. #IMoveMe https://t.co/ECS57m82Co https://t.co/IEJ9pd2Pcw",11,0,0,3
ASICS America,2018-12-27,The only expectation to exceed is your own. @candacedasav. #IMoveMe https://t.co/jYJQ4rUyFO https://t.co/Hg99aX2ZE2,62,0,0,12
ASICS America,2018-12-28,Take notes. @candacedasav. #IMoveMe https://t.co/atI0lkt4l8 https://t.co/WEa3FzlRge,13,0,0,5
ASICS America,2018-12-30,“By example” is the best form of leadership. @alliseeisgold #IMoveMe https://t.co/BGyjQuFq32 https://t.co/qS1tRxYuHK,17,0,0,4
ASICS America,2018-12-31,Pushing your limits? There’s nowhere to go but up.. @alliseeisgold #IMoveMe https://t.co/g5QfKy2FNt https://t.co/uD72QkMtuh,16,0,0,5
ASICS America,2019-01-01,Running into 2019 like… #happynewyear https://t.co/RDsb2tptS5,55,0,2,12
ASICS America,2019-01-11,The sky's the limit. Shop the #GELNIMBUS 21 sneakers: https://t.co/BxLKkTfmCE https://t.co/79gKx2sVkp,32,0,1,7
ASICS America,2019-01-12,"It’s time to experience your smoothest, most comfortable ride yet. Shop the #GELNIMBUS 21 sneakers now: https://t.co/sATiNJsueL https://t.co/qs8c36O8rc",29,0,0,11
ASICS America,2019-01-13,Anatomy of a game-changer. FLYTEFOAM® Propel technology drives energy return like no other. Shop the #GELNIMBUS 21 shoe: https://t.co/IG60WymgJ5 https://t.co/FtzirsWx4G,51,1,0,18
ASICS America,2019-01-14,"Good luck to @SJohnson_89 on his first 🎾 match in Melbourne this
season! We can't wait to watch you #PlaytheUnplayable #ASICSTennis 📷: Sindy Thomas https://t.co/kz8IgzINC2",16,0,0,4
ASICS America,2019-01-15,Hard work and dedication don’t go unnoticed. Congrats to @DjokerNole and @alliseeisgold on being named two of @SInow’s Fittest 50 athletes! https://t.co/9PBLfYh9ai 📷 (@Djokernole): Corinne Dubreuil https://t.co/YSPvyP6PbA,165,0,4,10
ASICS America,2019-01-15,Passion. Tenacity. Perseverance. We could keep going all day. Happy birthday to four-time world champion @AdelineGray. We hope you have a great year! https://t.co/zW4szWTACV,23,0,0,6
ASICS America,2019-01-25,Counting down to Sunday for a 3rd consecutive Grand Slam Final featuring @DjokerNole! #PlaytheUnplayable 📷:C Dubreuil https://t.co/k7aqWsCNCj,19,0,0,3
ASICS America,2019-01-28,"Winning championships and smashing records, @djokernole sealed a 7th title in Melbourne. #PlayTheUnplayable #NoleFam 📷: C. Dubreuil https://t.co/NGaLDYqdFm",83,0,0,16
ASICS America,2019-02-05,"The temperature and time of day are variables, your resolution is constant. Remember why you made your fitness resolution and celebrate the progress you’ve made already! #2019 https://t.co/jciLFldlQ2",24,0,1,6
ASICS America,2019-02-06,"Experiencing low motivation to keep up with your resolutions? When it comes to fitness goals, treat every work out like it’s January 1. #2019 https://t.co/Y4z1bkX4bW",35,0,0,8
ASICS America,2019-02-07,"If you budget for failure, you are more likely to stay on track. Recognize you are human and there will be bad days, but don’t let them derail the progress you’ve already made. Keep it up! #2019 https://t.co/qbvDRqxQU7",34,0,0,11
ASICS America,2019-02-08,"It’s about your body’s effort, not your pace. In collaboration with @outsidemagazine, we're outsmarting headwind to maximize cold weather runs. https://t.co/urKbuwzB6z https://t.co/ygTXG45J7U",28,1,0,7
ASICS America,2019-02-19,"Congratulations @djokernole, for winning this years @LaureusSport Sportsman of the Year 2019 Award #PlayTheUnplayable 📷 Saeed Khan / Getty Images https://t.co/PU1Oraa7oD",383,3,8,22
ASICS America,2019-02-21,This technology will change everything. https://t.co/EgF0TqFAUz https://t.co/2TOOikGORx,17,0,1,4
ASICS America,2019-02-24,The next level of running is coming. https://t.co/0JzznZYQXk https://t.co/LpbYKJrDFx,18,2,1,6
ASICS America,2019-02-27,Get ready to innovate the way you run. https://t.co/ncFQKOXdwU https://t.co/cUI5JjUxRA,31,0,1,8
ASICS America,2019-02-28,"The #METARIDE shoe is here - with new GUIDESOLE™ technology that helps propel you forward, so you can run longer with less energy. Learn more: https://t.co/nTLyzzscDT https://t.co/yGUVc6GLtm",60,1,2,15
ASICS America,2019-03-01,This is #INNOVATIONINMOTION. A new collection born to help propel you forward. Learn more: https://t.co/nTLyzzscDT https://t.co/kqr1JIIu93,57,1,2,15
ASICS America,2019-03-03,Congrats to all the runners of this weekend's #TokyoMarathon! #WinTheLongRun https://t.co/558RNVmOtB,43,0,0,6
ASICS America,2019-03-03,Running should never be static. It should set you in motion. The #METARIDE shoe is designed to help you conserve energy and run longer. Learn more: https://t.co/kbgvM3n66K https://t.co/eA3Xdvt7rG,45,0,0,13
ASICS America,2019-03-05,The future of running is now. Introducing the #INNOVATIONINMOTION collection. Groundbreaking technology designed to help you run longer with less energy. https://t.co/kbgvM3n66K https://t.co/LeaHd9cM9d,30,1,1,8
ASICS America,2019-03-07,Let no motion be wasted. The #METARIDE shoe has the first-ever GUIDESOLE™ technology designed to help smooth your gait and propel you forward. Shop now: https://t.co/XifaOaR1yn https://t.co/goOLOqULxa,55,0,4,7
ASICS America,2019-03-08,Empowered women empower each other. #TheNewStrong apparel collection was inspired by leading ladies @emmajbates @LaneCaricoVB and @goQueengo and celebrates female confidence from the inside out. Learn more: https://t.co/8cvCu73Okv https://t.co/VIyzp77FRF,28,1,0,8
ASICS America,2019-03-10,"Move freely in in the wrinkle-resistant, quick-drying designs of #TheNewStrong apparel collection. Shop now: https://t.co/HZIoBsqi4i https://t.co/gHKHgXLUxe",21,0,0,5
ASICS America,2019-03-13,Functionality intersects fashion in the moto-inspired pieces of THE NEW STRONG™ apparel collection. Shop now: https://t.co/71U8mDrWnM https://t.co/JJfhXtBpHG,28,0,2,4
ASICS America,2019-04-11,"Kick-starting Boston Marathon weekend by taking over the @Equinox Precision Running Lab in Chestnut Hill, MA for the day. 💪 https://t.co/i0bhtBh5BP",10,0,0,1
ASICS America,2019-04-11,"Our limited edition GEL-CUMULUS ® 20 celebrates Boston, it’s heritage and traditions. Shop here: https://t.co/GjOXQX0KIO https://t.co/FadgtkWbO2",65,4,1,14
ASICS America,2019-04-12,"Our athletes Hiroto Inoue, @kawauchi2019, and Hayato Sonoda are all smiles at this morning's race press conference. We wish them the best of luck on Monday! https://t.co/wloYjWOl1P",156,1,0,15
ASICS America,2019-04-12,"Visiting the Boston Marathon Expo today? We’re at booth #717, come visit! https://t.co/P8emH2nXJS",18,0,2,4
ASICS America,2019-04-14,"Our athlete &amp; 2018 Boston Marathon winner, @kawauchi2019, threw the 1st pitch at today’s Red Sox game. Good luck on Monday, Yuki! https://t.co/g21nBbxuJO",80,0,0,7
ASICS America,2019-04-15,"Congratulations to all of the runners who ran in today’s 2019 Boston Marathon! Rain, thunder and lightning couldn’t stop these athletes! #WinTheLongRun https://t.co/LqxvDM32FX",44,0,1,8
ASICS America,2019-04-15,"Congratulations to all the @bostonmarathon finishers today! Special shout out to our ASICS runners who all finished top 20; @kawauchi2019, Hiroto Inoue, Hayato Sonoda, @sarahall3 and @ccrotich! Way to go!",80,1,1,8
ASICS America,2019-04-23,"Stretch like your legs depend on it, because they do. #WinTheLongRun https://t.co/kpB4ih6kIk",43,1,2,10
ASICS America,2019-04-25,"Wishing a very happy birthday to @LaneCaricoVB, one of the strongest women we know! We hope you have the best day. https://t.co/l1JqgKhm8w",11,0,0,1
ASICS America,2019-04-26,Miles &gt; mud. #WinTheLongRun https://t.co/fdcjBBKmFI https://t.co/3L4h3v9Zou,15,0,0,4
ASICS America,2019-04-28,Is there a greater feeling than finishing what you started? #WinTheLongRun https://t.co/fdcjBBKmFI https://t.co/vLqdZwErhC,24,0,0,4
ASICS America,2019-04-29,The run is greater than the sum of its parts. #WinTheLongRun https://t.co/YdHcm4X4Cy https://t.co/fMLWhFYuRl,22,0,0,2
ASICS America,2019-05-05,"Happy birthday to a true champion, @chris_eubanks96! We hope this year goes as hard as you do! https://t.co/WsR9oDZPOy",11,0,0,3
ASICS America,2019-05-08,Find your comfort zone and run past it. Introducing the new #GELCUMULUS 21 sneaker. #WinTheLongRun Shop now: https://t.co/z0UDWaYaTc https://t.co/qOsT1NIz1A,22,2,1,8
